SMILES,Title,gsk3b_rf,jnk3_rf,Score,6Y9S_SP,4WHZ_SP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
Fc1cnc(Nc2nccc(Nc3ccccc3)n2)nc1,MARS_3820,0.68,0.54,0.635,-8.00779840644547,-7.68833994888266,282.28200000000004,2.8929,2.2407458536827907,0.7659936022752313,75.62,6,2,4,True,CHEMBL1210175,0.7889229659029406,CHEMBL2425655,0.6401963615362403,0.27450980392156865,0.20588235294117646
c1ccc(Nc2cc(-c3ccnc(NC4CCC4)n3)ccn2)cc1,MARS_3821,0.75,0.84,0.65,-8.76367601308828,-10.3521617745733,317.39599999999996,4.246600000000002,2.1398655233833015,0.7364651985879517,62.730000000000004,5,2,5,True,50407524,0.6812064965197215,CHEMBL203289,0.7132788271778968,0.31746031746031744,0.35294117647058826
Fc1cccc(-c2cnc(Nc3nccc(F)n3)nc2F)c1,MARS_3822,0.58,0.56,0.635,-7.59630430966501,-7.98855466966978,303.247,3.094500000000001,2.6165848956482947,0.7532738173291174,63.59,5,1,3,True,CHEMBL1802358,0.6542708671646639,CHEMBL383177,0.694430506773708,0.125,0.19298245614035087
Fc1[nH]ncc1-c1ccnc(NC2CCC2)n1,MARS_3823,0.72,0.56,0.64,-7.37715563866773,-7.7959889239379,233.24999999999994,1.9702,2.6939752160634765,0.8501386881425811,66.49000000000001,4,2,3,True,CHEMBL44545,0.5951834862385321,CHEMBL1784665,0.6626916524701874,0.2459016393442623,0.13559322033898305
c1cnc(Nc2cc(-c3cn[nH]c3)ccn2)nc1,MARS_3824,0.61,0.65,0.65,-7.55142251813456,-8.69055423865492,238.25400000000005,2.005299999999999,2.4917128618893507,0.729186512429113,79.38000000000001,5,2,3,True,CHEMBL1630460,0.7396437448218725,CHEMBL1784665,0.7203827751196172,0.1568627450980392,0.21568627450980393
Fc1ccnc(-c2ccnc(Nc3ncc(F)c(F)n3)c2)c1,MARS_3825,0.65,0.64,0.65,-8.49011773824602,-7.77388154175003,303.247,3.094500000000001,2.7154574231208226,0.7532738173291174,63.59,5,1,3,True,13896,0.6908023483365949,CHEMBL383177,0.6817651956702748,0.27692307692307694,0.15
Fc1ccnc(Nc2cc(F)c(F)c(-c3cn[nH]c3)c2)n1,MARS_3826,0.71,0.61,0.65,-8.0194804625705,-9.56507309404736,291.236,3.0276000000000005,2.781341312739862,0.7278901648540668,66.49000000000001,4,2,3,True,CHEMBL3401118,0.6091279543602282,CHEMBL1784665,0.7356468023255813,0.16455696202531644,0.14516129032258066
Fc1cc(Nc2nccc(-c3ccnc(NC4CC4)c3)n2)ncn1,MARS_3827,0.74,0.67,0.649473,-8.62812886165094,-9.51611470699998,323.335,2.7856000000000005,2.651138738055952,0.6978904648623036,88.51,7,2,5,True,13903,0.7232269224720869,CHEMBL203289,0.7501817653046386,0.27941176470588236,0.3333333333333333
c1cc(-c2snnc2-c2ccnc(NC3CCC3)n2)cc(NC2CC2)n1,MARS_3828,0.63,0.61,0.647447,-8.03666396726019,-9.65464472256912,365.4660000000001,3.5958000000000014,2.8435481129454416,0.6897863531717753,88.51,8,2,6,True,CHEMBL4802108,0.5864084345633738,CHEMBL4531109,0.6543656872301908,0.09473684210526316,0.07692307692307693
Fc1ccnc(-c2ccnc(Nc3nccc(F)n3)c2)c1,MARS_3829,0.69,0.67,0.65,-8.68622375708674,-7.40622493900089,285.257,2.9554,2.5724146166490662,0.7494851476995917,63.59,5,1,3,True,CHEMBL1630460,0.7838856916054773,CHEMBL4464624,0.6334341906202723,0.1320754716981132,0.0945945945945946
c1cc(-c2ccnc(NC3CCC3)n2)cc(NC2CCC2)n1,MARS_3830,0.76,0.75,0.65,-8.63659464665887,-9.46622453511,295.39000000000004,3.4674000000000023,2.3288130206482958,0.884082754176855,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6837554045707226,CHEMBL507249,0.6930813776287716,0.21212121212121213,0.4528301886792453
c1cc(-c2ccnc(NC3CC3)n2)nc(Nc2ccnc(NC3CC3)n2)n1,MARS_3831,0.75,0.54,0.606011,-8.05524576056655,-8.25122791109993,361.4130000000001,2.6158,2.637589447719229,0.584044789641037,113.43,9,3,7,True,13919,0.6909632841078445,CHEMBL203792,0.6193992490613267,0.23880597014925373,0.18181818181818182
c1cc(-c2ccnc(NC3CCOCC3)n2)cc(NC2CC2)n1,MARS_3832,0.75,0.78,0.65,-8.54969838550906,-8.76141683634252,311.38900000000007,2.7038,2.4607099087204407,0.8843911043797325,71.96000000000001,6,2,5,True,CHEMBL255948,0.6364181790910455,CHEMBL507249,0.6855308347021054,0.28125,0.3898305084745763
c1cc(-c2cnc(Nc3ccnc(NC4CC4)n3)nc2)ccn1,MARS_3833,0.67,0.62,0.65,-6.74644571684923,-6.72441578737349,305.345,2.6465000000000005,2.4285705422046036,0.7487052023794316,88.51,7,2,5,True,CHEMBL2390958,0.6440724858209987,CHEMBL3220502,0.6497829232995658,0.19047619047619047,0.16666666666666666
CNc1cc(-c2cc(Nc3nccc(F)n3)cc(F)c2F)ccn1,MARS_3834,0.67,0.75,0.65,-8.44969086840844,-7.73478384508638,331.30100000000004,3.741200000000002,2.641741853763774,0.7132127052270888,62.730000000000004,5,2,4,True,CHEMBL458636,0.5864819479429051,CHEMBL1288160,0.5091950959488273,0.0759493670886076,0.13253012048192772
c1cc(-c2ccnc(NC3CC3)n2)cc(NC2CC2)n1,MARS_3835,0.77,0.75,0.65,-8.14195668950632,-8.33693535246343,267.33599999999996,2.6872000000000007,2.312811551359607,0.8717390276608555,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6803874092009685,CHEMBL507249,0.641326137239784,0.2153846153846154,0.4339622641509434
Fc1ccnc(Nc2nccc(-c3nc(NC4CC4)ncc3F)n2)c1,MARS_3836,0.83,0.54,0.635,-8.25178513541498,-7.72920364863439,341.32500000000005,2.9247000000000005,2.7042416207920272,0.7374002493280875,88.51,7,2,5,True,50407524,0.6787037037037037,CHEMBL1761568,0.5340522799202907,0.22535211267605634,0.2
Fc1ccc(-c2ccnc(NC3CCC3)c2)cc1,MARS_3837,0.55,0.81,0.6375,-8.64182470778862,-8.13592588606834,242.297,3.852100000000002,1.861209804690139,0.8838027666021686,24.92,2,1,3,True,CHEMBL3410087,0.718960359012715,51238049,0.5512084854807859,0.32142857142857145,0.06451612903225806
Fc1ccnc(Nc2ncc(-c3nc(F)c(F)[nH]3)cn2)c1,MARS_3838,0.63,0.56,0.64,-6.7679028939394,-7.05437490911099,292.224,2.4226,3.0831551588937076,0.7746956991814223,79.38000000000001,5,2,3,True,CHEMBL524059,0.6133707339878448,CHEMBL383177,0.6755881350153427,0.2,0.15254237288135594
Fc1ccnc(Nc2cccc(-c3ccncc3)c2)n1,MARS_3839,0.68,0.59,0.6475,-7.7283698161968,-7.21061403368382,266.279,3.4213000000000013,2.1424829401111243,0.7378695562648271,50.7,4,1,3,True,CHEMBL256518,0.7172413793103448,CHEMBL571619,0.7631531693302209,0.25,0.3584905660377358
Fc1ccc(Nc2cc(-c3ccc(F)cc3)ncn2)cc1,MARS_3840,0.6,0.62,0.65,-9.04430190599225,-9.02819287069886,283.281,4.165400000000003,1.8475798121093447,0.7837517154076078,37.81,3,1,3,True,CHEMBL1630484,0.8056064492488091,CHEMBL3099976,0.6253422573775479,0.21153846153846154,0.25
CNc1nccc(-c2ccnc(NC3CC3)n2)n1,MARS_3841,0.63,0.57,0.6425,-7.95364424495448,-5.60777592535313,242.28599999999997,1.5495999999999999,2.3977056626783053,0.8468256249995718,75.62,6,2,4,True,CHEMBL4445449,0.6746791975420205,CHEMBL1288966,0.5514485514485514,0.21311475409836064,0.08064516129032258
Fc1cnc(Nc2nccc(Nc3ccccc3)n2)nc1,MARS_3842,0.68,0.54,0.635,-8.00779840644547,-7.68833994888266,282.28200000000004,2.8929,2.2407458536827907,0.7659936022752313,75.62,6,2,4,True,CHEMBL1210175,0.7889229659029406,CHEMBL2425655,0.6401963615362403,0.27450980392156865,0.20588235294117646
c1cc(-c2ccnc(NC3CCC3)n2)cc(NC2CC2)n1,MARS_3843,0.76,0.76,0.65,-8.55624722249206,-9.12022465339619,281.363,3.077300000000001,2.3196474035343133,0.8815339216563658,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6800630417651694,CHEMBL507249,0.6755171349181845,0.208955223880597,0.4444444444444444
Fc1ccnc(Nc2ccnc(Nc3nccc(F)n3)c2)c1,MARS_3844,0.51,0.59,0.625,-7.49525067537598,-7.79223564861278,300.27200000000005,3.032,2.6703608571867576,0.7213143236359322,75.62,6,2,4,True,CHEMBL3652545,0.6658326817826428,CHEMBL1761572,0.5748663101604279,0.1891891891891892,0.1891891891891892
Fc1ccc(-c2ccnc(NC3CC3)n2)cc1F,MARS_3845,0.69,0.63,0.65,-8.82095979912849,-8.00002156869224,247.248,2.9961,2.0427964214670293,0.9055696245692966,37.81,3,1,3,True,CHEMBL4456432,0.7076864098140694,CHEMBL507249,0.5661499921715986,0.26229508196721313,0.41818181818181815
c1cc(-c2ccnc(NC3CCC3)n2)cc(NC2CCC2)n1,MARS_3846,0.76,0.75,0.65,-8.63659464665887,-9.46622453511,295.39000000000004,3.4674000000000023,2.3288130206482958,0.884082754176855,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6837554045707226,CHEMBL507249,0.6930813776287716,0.21212121212121213,0.4528301886792453
CNc1cc(-c2cc(Nc3nccc(F)n3)ccc2F)ccn1,MARS_3847,0.69,0.7,0.65,-7.80948932571707,-7.53401712961471,313.31100000000004,3.602100000000001,2.462187325421386,0.7206062875088578,62.730000000000004,5,2,4,True,13896,0.7401587558723473,CHEMBL3220488,0.5359371100573995,0.36507936507936506,0.2073170731707317
c1cnc(-c2ccnc(Nc3ncc(NC4CC4)cn3)n2)nc1,MARS_3848,0.69,0.55,0.6375,-6.92011313845128,-7.0394770758906,306.33299999999997,2.0415,2.5723058363222506,0.73813870154776,101.4,8,2,5,True,CHEMBL497564,0.6316462894512369,CHEMBL572282,0.7336515513126491,0.2753623188405797,0.3
Fc1ccnc(Nc2cc(-c3ncccn3)ccn2)n1,MARS_3849,0.53,0.67,0.6325,-8.1165042740844,-7.97218582285219,268.255,2.2112999999999996,2.492171075704345,0.7337943628577647,76.48,6,1,3,True,CHEMBL1630460,0.7474206349206349,51238049,0.5484741190355757,0.1568627450980392,0.09836065573770492
CNc1nccc(-c2ccnc(NC3CCC3)c2)n1,MARS_3850,0.69,0.65,0.65,-7.97120930428872,-8.59687278030294,255.32499999999996,2.5447000000000006,2.3261171952727686,0.8787106128817931,62.730000000000004,5,2,4,True,CHEMBL3410099,0.7183271832718328,CHEMBL507249,0.6806790622473726,0.3103448275862069,0.3793103448275862
Fc1ccnc(Nc2cc(F)c(F)c(-c3cn[nH]c3)c2)n1,MARS_3851,0.71,0.61,0.65,-8.0194804625705,-9.56507309404736,291.236,3.0276000000000005,2.781341312739862,0.7278901648540668,66.49000000000001,4,2,3,True,CHEMBL3401118,0.6091279543602282,CHEMBL1784665,0.7356468023255813,0.16455696202531644,0.14516129032258066
c1cc(-c2ccnc(NC3CCC3)n2)cc(NC2CC2)n1,MARS_3852,0.76,0.76,0.65,-8.55624722249206,-9.12022465339619,281.363,3.077300000000001,2.3196474035343133,0.8815339216563658,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6800630417651694,CHEMBL507249,0.6755171349181845,0.208955223880597,0.4444444444444444
Fc1n[nH]cc1-c1ncc(-c2ccnc(NC3CC3)c2)nc1F,MARS_3853,0.7,0.63,0.65,-6.57393667818233,-6.61535949886744,314.29900000000004,2.7812,3.198360052694113,0.7738853698285216,79.38,5,2,4,True,CHEMBL337300,0.6486821705426357,CHEMBL3393595,0.6454391632056606,0.10526315789473684,0.1917808219178082
c1cc(-c2ccnc(NC3CCC3)n2)cc(NC2CCC2)n1,MARS_3854,0.76,0.75,0.65,-8.63659464665887,-9.46622453511,295.39000000000004,3.4674000000000023,2.3288130206482958,0.884082754176855,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6837554045707226,CHEMBL507249,0.6930813776287716,0.21212121212121213,0.4528301886792453
Fc1ccc(Nc2nccc(-c3ccncn3)n2)cc1,MARS_3855,0.81,0.61,0.65,-8.61914077116164,-8.29475425650339,267.26700000000005,2.8163,2.088206017034201,0.7901464236209735,63.59,5,1,3,True,CHEMBL1630460,0.7760594496886926,51238049,0.6488138030194105,0.1568627450980392,0.08064516129032258
Fc1ccnc(Nc2cccc(-c3ccncc3F)c2)n1,MARS_3856,0.7,0.65,0.65,-7.93708147645939,-8.03234090266788,284.269,3.5604000000000013,2.310039080709597,0.7470760036512386,50.7,4,1,3,True,13896,0.6937965260545906,CHEMBL1288160,0.5815128548075494,0.3770491803278688,0.2054794520547945
FC1(F)CC(Nc2nccc(-c3ccnc(NC4CC4)c3)n2)CC(F)(F)O1,MARS_3857,0.6,0.67,0.65,-8.50387604645372,-8.50548803171036,383.3490000000002,3.889400000000002,3.2821237351173735,0.7636611743894668,71.96000000000001,6,2,5,True,CHEMBL2391100,0.6228626585769443,CHEMBL203289,0.6562581999475203,0.2,0.2631578947368421
Fc1[nH]nc(-c2ccnc(NC3CCC3)c2)c1F,MARS_3858,0.64,0.68,0.65,-7.88394678959581,-7.97264445900816,250.25199999999995,2.7143000000000006,2.8317339780281134,0.8801908833506583,53.6,3,2,3,True,CHEMBL4456432,0.6793488548173386,CHEMBL3099976,0.5892913886240865,0.3114754098360656,0.2
Fc1ccc(Nc2cc(-c3ccc(F)cc3F)ccn2)cc1,MARS_3859,0.6,0.92,0.65,-9.36328208076281,-8.27559294491655,300.283,4.909500000000002,1.9055343461977472,0.7431322005227744,24.92,2,1,3,True,CHEMBL1630466,0.7406943450250537,CHEMBL383177,0.6596331764323973,0.15789473684210525,0.2549019607843137
Fc1cncc(-c2cc(F)c(-c3ccnc(NC4CCC4)c3)c(F)c2)n1,MARS_3860,0.63,0.6,0.65,-6.98528859638321,-8.06820486007995,356.3510000000001,4.587300000000003,2.719125747259918,0.7429736684198897,50.7,4,1,4,True,CHEMBL1086732,0.6014867078241148,50319408,0.5970286615829608,0.08,0.13924050632911392
c1cc(-c2ccnc(NC3CCC3)n2)cc(NC2CC2)n1,MARS_3861,0.76,0.76,0.65,-8.55624722249206,-9.12022465339619,281.363,3.077300000000001,2.3196474035343133,0.8815339216563658,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6800630417651694,CHEMBL507249,0.6755171349181845,0.208955223880597,0.4444444444444444
Fc1ccc(Nc2cc(-c3ccc(F)nc3F)ccn2)cc1,MARS_3862,0.66,0.89,0.65,-9.09696438208457,-9.22034697907442,301.271,4.304500000000002,2.2422090714724714,0.7327296746906513,37.81,3,1,3,True,CHEMBL569998,0.6515711645101663,CHEMBL3099976,0.6250186818113884,0.20634920634920634,0.36666666666666664
Fc1ccnc(Nc2ccnc(NC3CC3)c2)n1,MARS_3863,0.67,0.56,0.64,-6.68639103325975,-7.55958422259644,245.261,2.3286,2.4826118756960565,0.8093200174629518,62.730000000000004,5,2,4,True,CHEMBL3652544,0.5854263053536022,51238049,0.5672566371681416,0.21739130434782608,0.12307692307692308
Fc1ccnc(Nc2cccc(-c3ccncc3F)c2)n1,MARS_3864,0.7,0.65,0.65,-7.93708147645939,-8.03234090266788,284.269,3.5604000000000013,2.310039080709597,0.7470760036512386,50.7,4,1,3,True,13896,0.6937965260545906,CHEMBL1288160,0.5815128548075494,0.3770491803278688,0.2054794520547945
Fc1cncc(Nc2nccc(-c3cccnc3)n2)c1,MARS_3865,0.8,0.56,0.64,-8.50493708838745,-8.3407287738667,267.267,2.8163,2.2493963690550647,0.7901464236209735,63.59,5,1,3,True,CHEMBL1630460,0.7501481335176773,51238049,0.6413043478260869,0.18518518518518517,0.125
Fc1ccc(Nc2cc(-c3ccc(F)cc3F)ccn2)cc1,MARS_3866,0.6,0.92,0.65,-9.36328208076281,-8.27559294491655,300.283,4.909500000000002,1.9055343461977472,0.7431322005227744,24.92,2,1,3,True,CHEMBL1630466,0.7406943450250537,CHEMBL383177,0.6596331764323973,0.15789473684210525,0.2549019607843137
Fc1cc(Nc2cc(F)c(F)cn2)cc(-c2ccnc(NC3CC3)c2)n1,MARS_3867,0.54,0.7,0.626945,-8.50086969881636,-8.19527238532153,357.3390000000001,4.273800000000002,2.775833231667402,0.6677817725357086,62.730000000000004,5,2,5,True,51243424,0.6247079439252337,CHEMBL4782208,0.6165084002921841,0.06097560975609756,0.07792207792207792
Fc1n[nH]cc1-c1ccnc(NC2CCC2)c1,MARS_3868,0.65,0.61,0.65,-7.22914114484364,-7.67882753634924,232.26199999999994,2.5752000000000006,2.8596967231278416,0.8547241639367046,53.6,3,2,3,True,CHEMBL44545,0.59439893313012,CHEMBL1784665,0.6642843708858379,0.14705882352941177,0.17543859649122806
c1cnc(Nc2nccc(-c3ccnc(NC4CCC4)c3)n2)nc1,MARS_3869,0.72,0.7,0.65,-8.50273762463656,-9.64767090028007,319.372,3.036600000000001,2.4356447216498225,0.7468596838320958,88.51,7,2,5,True,CHEMBL256518,0.6840447314537723,CHEMBL380724,0.7749776319713689,0.1774193548387097,0.25806451612903225
Fc1[nH]ncc1-c1ccnc(NC2CCC2)n1,MARS_3870,0.72,0.56,0.64,-7.37715563866773,-7.7959889239379,233.24999999999994,1.9702,2.6939752160634765,0.8501386881425811,66.49000000000001,4,2,3,True,CHEMBL44545,0.5951834862385321,CHEMBL1784665,0.6626916524701874,0.2459016393442623,0.13559322033898305
Fc1ccnc(Nc2cc(F)c(F)c(-c3ccnc(NC4CC4)c3)c2)n1,MARS_3871,0.68,0.75,0.641945,-9.11012174783778,-7.63212002328445,357.33900000000006,4.273800000000002,2.6510513189854894,0.6677817725357086,62.730000000000004,5,2,5,True,CHEMBL4529679,0.5844959359456509,CHEMBL482708,0.6538129496402878,0.25301204819277107,0.15584415584415584
FC1(F)CCC1Nc1cc(-c2ccnc(NC3CC3)n2)ccn1,MARS_3872,0.67,0.64,0.65,-8.64167363377612,-9.17587956439117,317.3430000000001,3.3225000000000007,3.3506232634736115,0.8855387978384178,62.730000000000004,5,2,5,True,CHEMBL3410090,0.6338924233661076,CHEMBL507249,0.693111279333838,0.25333333333333335,0.36507936507936506
c1cc(-c2ccnc(NC3CC3)c2)ncn1,MARS_3873,0.62,0.52,0.63,-8.11678804751567,-7.83937691738497,212.256,2.1129,2.24505125767239,0.8461812699682227,50.7,4,1,3,True,CHEMBL1089722,0.6618444846292948,CHEMBL1725279,0.580525118875336,0.1076923076923077,0.07407407407407407
Fc1nc(NC2CCC2)ncc1-c1ccnc(NC2CCC2)c1,MARS_3874,0.49,0.72,0.6225,-7.53605611699533,-8.37618653021845,313.38000000000017,3.6065000000000023,2.6016915212255824,0.8257608036197348,62.730000000000004,5,2,5,True,CHEMBL458636,0.5706191265892758,CHEMBL248833,0.6610118600810689,0.05063291139240506,0.17647058823529413
Fc1cnc(NC2CC2)nc1-c1ccnc(NC2CC2)c1,MARS_3875,0.54,0.71,0.635,-8.56288653312436,-7.07436399402126,285.3260000000001,2.8263000000000007,2.4746443896629398,0.8841662798991748,62.730000000000004,5,2,5,True,CHEMBL346371,0.6330260648442467,CHEMBL3909574,0.6968251357131108,0.10144927536231885,0.13333333333333333
Fc1ccnc(Nc2cccc(-c3ccncc3)c2)n1,MARS_3876,0.68,0.59,0.6475,-7.7283698161968,-7.21061403368382,266.279,3.4213000000000013,2.1424829401111243,0.7378695562648271,50.7,4,1,3,True,CHEMBL256518,0.7172413793103448,CHEMBL571619,0.7631531693302209,0.25,0.3584905660377358
Fc1ccc(Nc2cc(-c3ccncn3)ccn2)cc1,MARS_3877,0.67,0.82,0.65,-8.44365086734057,-8.87361477659943,266.27900000000005,3.4213000000000013,2.0500798110368095,0.7887769354569395,50.7,4,1,3,True,CHEMBL253272,0.7442564559216385,CHEMBL3099976,0.6947232113952735,0.2153846153846154,0.32786885245901637
CNc1cc(-c2cc(Nc3nccc(F)n3)cc(F)c2F)ccn1,MARS_3878,0.67,0.75,0.65,-8.44969086840844,-7.73478384508638,331.30100000000004,3.741200000000002,2.641741853763774,0.7132127052270888,62.730000000000004,5,2,4,True,CHEMBL458636,0.5864819479429051,CHEMBL1288160,0.5091950959488273,0.0759493670886076,0.13253012048192772
Fc1ccc(Nc2cc(-c3cnccc3F)ccn2)cc1,MARS_3879,0.71,0.84,0.65,-8.99078654973676,-7.77694381212654,283.281,4.165400000000002,2.0996774161446545,0.7837517154076079,37.81,3,1,3,True,CHEMBL3969996,0.6721725939659531,CHEMBL571619,0.7528384279475983,0.22033898305084745,0.23728813559322035
Fc1ccnc(Nc2nccc(-c3cn[nH]c3F)n2)n1,MARS_3880,0.72,0.47,0.6175,-7.3657517211758,-8.77423297144638,275.22200000000004,1.6784999999999994,2.951577599104965,0.7063774239153876,92.27000000000001,6,2,3,True,CHEMBL1630460,0.7126799447840663,CHEMBL1784665,0.7155220033143068,0.1320754716981132,0.14285714285714285
Fc1nc(NC2CC2)ncc1-c1ccnc(NC2CC2)n1,MARS_3881,0.76,0.52,0.63,-7.47641674793175,-8.18263889995048,286.31400000000014,2.2213000000000003,2.6677751588937078,0.820851209224499,75.62,6,2,5,True,51243403,0.6272493573264781,CHEMBL383177,0.6611869143514713,0.08,0.1206896551724138
Fc1ccnc(Nc2cc(-c3cc4c(cc3F)OCCO4)ccn2)n1,MARS_3882,0.58,0.67,0.645,-9.1990492690135,-7.67793488395413,342.30500000000006,3.3316000000000017,2.6208763152072017,0.7365083289924397,69.16000000000001,6,1,3,True,CHEMBL3410101,0.7710607788821899,CHEMBL4754904,0.6710097719869708,0.2698412698412698,0.18181818181818182
c1cnc(Nc2nccc(-c3cn[nH]c3)n2)nc1,MARS_3883,0.75,0.49,0.6225,-7.35452009654646,-8.04778033777876,239.24200000000002,1.4002999999999997,2.559628246504735,0.7172957085338434,92.27000000000001,6,2,3,True,CHEMBL1630460,0.7442779858510196,CHEMBL1771656,0.6818660119256401,0.16,0.3157894736842105
Fc1ccnc(-c2ccnc(Nc3nccc(F)n3)c2)c1,MARS_3884,0.69,0.67,0.65,-8.68622375708674,-7.40622493900089,285.257,2.9554,2.5724146166490662,0.7494851476995917,63.59,5,1,3,True,CHEMBL1630460,0.7838856916054773,CHEMBL4464624,0.6334341906202723,0.1320754716981132,0.0945945945945946
Fc1cnc(Nc2cc(-c3c(F)cc(F)cc3F)ccn2)nc1,MARS_3885,0.57,0.72,0.6425,-8.96479811682755,-8.93280933939546,320.24899999999997,3.8386000000000013,2.476838234512295,0.7450899770919324,50.7,4,1,3,True,CHEMBL1630451,0.7001937358734258,51238049,0.6003607740242702,0.15,0.06349206349206349
FC1C(Nc2cc(-c3ccnc(NC4CCC4)n3)ccn2)C1(F)F,MARS_3886,0.69,0.72,0.65,-9.05221224907869,-9.85649701679306,335.33299999999997,3.270500000000002,3.595524690547898,0.8780018021227358,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6614219979219237,CHEMBL507249,0.7143935961335146,0.20270270270270271,0.3870967741935484
c1cc(-c2cc(-c3ccnc(NC4CC4)n3)ncn2)cc(NC2CC2)n1,MARS_3887,0.71,0.66,0.65,-8.41074494199629,-7.20461629786492,345.4100000000001,3.1442000000000005,2.584592242500097,0.7092272917300269,88.51,7,2,6,True,CHEMBL2391100,0.6379743303571428,CHEMBL1923199,0.5997828185328185,0.2,0.09876543209876543
Fc1cncc(-c2ccnc(Nc3ncccn3)n2)c1,MARS_3888,0.75,0.55,0.6375,-8.14074650873797,-7.57865146164617,268.255,2.2112999999999996,2.3886088853523244,0.7844205847446418,76.48,6,1,3,True,13884,0.7580615777008562,51238049,0.5289214869144858,0.32727272727272727,0.15254237288135594
FNc1nc(-c2ccnc(NC3CC3)c2)c(F)[nH]1,MARS_3889,0.6,0.59,0.6475,-7.69022530692944,-8.26899272874209,251.23999999999998,2.4814999999999996,3.215603661286032,0.7302621653780982,65.63,4,3,4,True,CHEMBL288448,0.647148871029468,CHEMBL399168,0.6101604278074866,0.15151515151515152,0.1232876712328767
Fc1cc(F)nc(-c2ccnc(Nc3ncccn3)c2)c1,MARS_3890,0.55,0.63,0.6375,-8.96834288281058,-7.69463326213319,285.25700000000006,2.9554,2.5687079331686125,0.7494851476995917,63.59,5,1,3,True,13884,0.7503112217677397,CHEMBL1288160,0.5235842293906809,0.23333333333333334,0.2
Fc1cncc(-c2ccnc(Nc3nccc(F)n3)c2)c1,MARS_3891,0.64,0.7,0.65,-8.40334464357205,-7.82861183763023,285.25699999999995,2.9554,2.532707933168613,0.7494851476995917,63.59,5,1,3,True,13884,0.7545519457336666,CHEMBL1288160,0.5511661807580175,0.22950819672131148,0.14864864864864866
Fc1cnc(Nc2ccnc(-c3ccncc3)c2)nc1,MARS_3892,0.67,0.49,0.6225,-7.54619825606844,-7.29800739597776,267.267,2.8163,2.303271988351021,0.7901464236209735,63.59,5,1,3,True,CHEMBL4126566,0.5557868442964197,51238049,0.526646805693479,0.29310344827586204,0.06349206349206349
Fc1cnc(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)nc1F,MARS_3893,0.72,0.72,0.647452,-8.14977356078597,-9.14107445744101,341.325,2.9247000000000005,2.730782005407411,0.689808702946021,88.51,7,2,5,True,13896,0.7011617242433507,CHEMBL203792,0.7062170413544269,0.30434782608695654,0.25396825396825395
c1cc(-c2ccnc(NC3CCC3)n2)cc(NC2CC2)n1,MARS_3894,0.76,0.76,0.65,-8.55624722249206,-9.12022465339619,281.363,3.077300000000001,2.3196474035343133,0.8815339216563658,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6800630417651694,CHEMBL507249,0.6755171349181845,0.208955223880597,0.4444444444444444
c1cc(-c2cc(NC3CCC3)nc(NC3CC3)c2)nc(NC2CCC2)n1,MARS_3895,0.73,0.72,0.649907,-6.44255154756249,-5.91569852354804,350.4700000000001,4.041700000000002,2.5770522586944296,0.6996299873967927,74.76,6,3,7,True,CHEMBL2062563,0.6090338770388959,50383514,0.5501921772552566,0.18421052631578946,0.3880597014925373
FC1(F)CC(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)CC(F)(F)O1,MARS_3896,0.6,0.67,0.65,-8.43188717695734,-8.67584700299811,383.34900000000005,3.889400000000002,3.2821237351173735,0.7636611743894668,71.96000000000001,6,2,5,True,13910,0.6639032345746126,CHEMBL203792,0.6327026335975454,0.19230769230769232,0.21875
CNc1cc(-c2nn(C)cc2-c2cn[nH]c2)ccn1,MARS_3897,0.58,0.46,0.61,-8.28412523889352,-8.43337895723907,254.29700000000005,1.9138999999999997,2.7607202721958473,0.7486596254734381,71.42,5,2,3,True,CHEMBL4483032,0.5736201170330539,CHEMBL399168,0.6379461930719184,0.2608695652173913,0.1506849315068493
Fc1nc(Nc2nccc(-c3ccnc(NC4CCC4)c3)n2)nc(F)c1F,MARS_3898,0.7,0.67,0.64058,-8.72394507204334,-9.11266783294358,373.3420000000001,3.4539000000000017,2.8923265612386206,0.6623194534557445,88.51,7,2,5,True,CHEMBL549804,0.5861496501838017,CHEMBL203792,0.7030392288124248,0.1724137931034483,0.24193548387096775
FC1(F)CC1Nc1cc(-c2ccnc(NC3CC3)n2)ccn1,MARS_3899,0.67,0.66,0.65,-8.84066508031302,-8.67239302556546,303.316,2.9324000000000003,3.215945038527952,0.8889694162042995,62.730000000000004,5,2,5,True,CHEMBL2391100,0.6133912522468544,CHEMBL507249,0.70737039350406,0.1917808219178082,0.3770491803278688
